id,district,treatment,pre_tax,post_tax
587,Snake Lounge,0,669.2686055,676.5043875
588,Snake Lounge,0,310.0354191,323.2592376
589,Snake Lounge,0,402.9644163,414.3959454
590,Snake Lounge,0,511.6496064,535.8399169
591,Snake Lounge,0,510.0755399,531.5885395
592,Snake Lounge,0,534.7920983,545.3403635
593,Snake Lounge,0,601.7766697,621.0018872
594,Snake Lounge,0,493.0681344,507.9069498
595,Snake Lounge,0,394.7196651,409.9133337
596,Snake Lounge,0,536.0491092,553.5916138
597,Snake Lounge,0,446.9537088,478.7643429
598,Snake Lounge,0,742.6118629,755.7501239
599,Snake Lounge,0,186.4630135,194.9143472
600,Snake Lounge,0,666.0506929,666.5892047
601,Snake Lounge,0,1094.72756,1109.445578
602,Snake Lounge,0,575.3480579,609.157792
603,Snake Lounge,0,660.147994,678.9793538
604,Snake Lounge,0,637.3352258,649.5663819
605,Snake Lounge,0,412.9217211,439.6114594
606,Snake Lounge,0,746.610424,745.9996901
607,Snake Lounge,0,188.5536097,189.7175879
608,Snake Lounge,0,641.584456,672.2675872
609,Snake Lounge,0,435.259584,449.0766983
610,Snake Lounge,0,224.3952462,249.5367099
611,Snake Lounge,0,232.1279227,247.0088433
612,Snake Lounge,0,548.7768595,573.6889183
613,Snake Lounge,0,915.5301453,956.222512
614,Snake Lounge,0,553.0064096,580.4332669
615,Snake Lounge,0,681.6177192,685.5837697
616,Snake Lounge,0,637.8004061,648.3964321
617,Snake Lounge,0,413.8077083,420.7339595
618,Snake Lounge,0,655.0941468,662.2476744
619,Snake Lounge,0,484.9427198,509.3519939
620,Snake Lounge,0,542.9898939,561.1554924
621,Snake Lounge,0,662.1669851,692.5777902
622,Snake Lounge,0,624.1177987,649.1945069
623,Snake Lounge,0,418.0137745,427.6660096
624,Snake Lounge,0,571.2835529,590.9424098
625,Snake Lounge,0,298.1748069,328.2612635
626,Snake Lounge,0,606.6227615,623.0774498
627,Snake Lounge,0,447.0942225,458.3322846
628,Snake Lounge,0,579.8207966,584.1638465
629,Snake Lounge,0,567.1998568,591.8374681
630,Snake Lounge,0,471.4418766,498.7669278
631,Snake Lounge,0,501.8268927,515.255366
632,Snake Lounge,0,598.1534338,617.489606
633,Snake Lounge,0,477.3950015,498.8555774
634,Snake Lounge,0,687.8363762,692.8583544
635,Snake Lounge,0,720.905406,751.8087716
636,Snake Lounge,0,412.7013116,413.2736078
637,Snake Lounge,0,315.394619,334.7111425
638,Snake Lounge,0,589.0307868,609.6880902
639,Snake Lounge,0,575.0031643,594.3756095
640,Snake Lounge,0,444.5864292,460.6749071
641,Snake Lounge,0,632.4399049,648.3887602
642,Snake Lounge,0,425.9784724,433.5005902
643,Snake Lounge,0,142.7812248,154.3301303
644,Snake Lounge,0,611.6586251,624.8170863
645,Snake Lounge,0,271.6189664,262.9824452
646,Snake Lounge,0,308.8099614,326.8475504
647,Snake Lounge,0,59.31009809,76.88228614
648,Snake Lounge,0,636.6856733,645.4825811
649,Snake Lounge,0,619.6645633,647.0998573
650,Snake Lounge,0,581.3440199,582.2880702
651,Snake Lounge,0,638.7188335,652.6328814
652,Snake Lounge,0,505.7042714,533.9266524
653,Snake Lounge,0,346.1636141,372.1031201
654,Snake Lounge,0,596.5663478,638.1548991
655,Snake Lounge,0,627.5047134,651.8255302
656,Snake Lounge,0,286.9668593,301.9711529
657,Snake Lounge,0,420.9516147,426.156441
658,Snake Lounge,0,468.1632402,499.1656708
659,Snake Lounge,0,318.5474985,322.9582926
660,Snake Lounge,0,616.1158773,630.639925
661,Snake Lounge,0,342.1227146,359.5268629
662,Snake Lounge,0,700.5359966,715.5639197
663,Snake Lounge,0,520.026202,536.4904699
664,Snake Lounge,0,621.2138777,640.5423366
665,Snake Lounge,0,746.1647102,762.5123553
666,Snake Lounge,0,551.843713,561.6666206
667,Snake Lounge,0,593.5089389,592.7776277
668,Snake Lounge,0,543.6046898,558.2175644
669,Snake Lounge,0,285.2489711,304.3833399
670,Snake Lounge,0,515.360339,531.8762244
671,Snake Lounge,0,619.7204309,647.1724622
672,Snake Lounge,0,585.4185527,614.466076
673,Snake Lounge,0,405.9167481,412.8223076
674,Snake Lounge,0,329.3450767,353.4930406
675,Snake Lounge,0,608.9597553,617.6107232
676,Snake Lounge,0,374.5315957,402.8349968
677,Snake Lounge,0,324.2264836,348.1021406
678,Snake Lounge,0,601.2391578,611.741829
679,Snake Lounge,0,247.0784002,243.086527
680,Snake Lounge,0,548.6546622,579.507388
681,Snake Lounge,0,512.4158278,526.264547
682,Snake Lounge,0,312.7685471,321.8337772
683,Snake Lounge,0,688.9544618,697.8883701
684,Snake Lounge,0,423.0792501,454.6433208
685,Snake Lounge,0,761.9967475,805.3868116
686,Snake Lounge,0,440.7449481,461.1316272
687,Snake Lounge,0,425.7414356,436.1554138
688,Snake Lounge,0,507.3160963,534.1123312
689,Snake Lounge,0,458.2914506,479.3818682
690,Snake Lounge,0,458.5098384,480.7706429
691,Snake Lounge,0,300.3503425,320.6164996
692,Snake Lounge,0,330.0654312,345.2469224
693,Snake Lounge,0,603.9929928,639.2283533
694,Snake Lounge,0,391.0694988,404.8590336
695,Snake Lounge,0,305.5314605,333.4138937
696,Snake Lounge,0,435.8228151,451.7836618
697,Snake Lounge,0,511.859677,545.9209257
698,Snake Lounge,0,183.0821471,185.3277109
699,Snake Lounge,0,468.3594276,486.2927789
700,Snake Lounge,0,537.0761182,563.2292377
701,Snake Lounge,0,956.2038535,973.3580646
702,Snake Lounge,0,570.9111898,587.8354199
703,Snake Lounge,0,281.873443,296.6851136
704,Snake Lounge,0,463.140932,488.9225469
705,Snake Lounge,0,360.7476792,393.3298335
706,Snake Lounge,0,416.6852777,424.5165137
707,Snake Lounge,0,330.5238968,351.137838
708,Snake Lounge,0,344.5304299,380.7870745
709,Snake Lounge,0,526.4821744,532.6615567
710,Snake Lounge,0,471.1217645,492.6029846
711,Snake Lounge,0,473.1738247,491.5688716
712,Snake Lounge,0,771.433727,797.1448718
713,Snake Lounge,0,503.2411752,511.2606871
714,Snake Lounge,0,431.4404323,450.0287989
715,Snake Lounge,0,544.0930044,547.3513733
716,Snake Lounge,0,438.9113247,450.9441869
717,Snake Lounge,0,717.9361672,732.1053549
718,Snake Lounge,0,455.3491459,455.0139718
719,Snake Lounge,0,419.5771079,448.7165864
720,Snake Lounge,0,336.7812423,349.5985872
721,Snake Lounge,0,631.2960538,644.7152908
722,Snake Lounge,0,731.9765941,741.9405395
723,Snake Lounge,0,458.5985682,473.8595045
724,Snake Lounge,0,551.2201463,564.6161156
725,Snake Lounge,0,561.9993283,569.3860733
726,Snake Lounge,0,725.328986,725.7004829
727,Snake Lounge,0,531.5814901,554.9468512
728,Snake Lounge,0,350.9517266,376.8391154
729,Snake Lounge,0,407.4647338,426.6605227
730,Snake Lounge,0,400.0804315,424.3546389
731,Snake Lounge,0,533.2359308,532.3849483
732,Snake Lounge,0,511.4079169,519.3155912
733,Snake Lounge,0,487.1906252,503.8112135
734,Snake Lounge,0,413.3985628,425.7016768
735,Snake Lounge,0,455.5479995,463.4625028
736,Snake Lounge,0,623.2040091,627.5017956
737,Snake Lounge,0,497.0589865,509.9075116
738,Snake Lounge,0,413.8565182,428.8284903
739,Snake Lounge,0,577.6746561,580.2325995
740,Snake Lounge,0,514.0244467,535.9518875
741,Snake Lounge,0,374.5197999,384.2057213
742,Snake Lounge,0,768.4532842,797.0623497
743,Snake Lounge,0,336.7848515,341.7371361
744,Snake Lounge,0,244.844561,259.4572553
745,Snake Lounge,0,94.03013271,124.6038125
746,Snake Lounge,0,609.6688954,622.8714966
747,Snake Lounge,0,432.0751062,453.1111347
748,Snake Lounge,0,470.6660965,475.1084658
749,Snake Lounge,0,555.4440459,577.8092365
750,Snake Lounge,0,442.0273907,460.9851093
751,Snake Lounge,0,190.7909738,210.7840706
752,Snake Lounge,0,219.5324306,234.963459
753,Snake Lounge,0,460.8950123,464.4814089
754,Snake Lounge,0,538.2088291,535.4536202
755,Snake Lounge,0,370.3333659,393.9562687
756,Snake Lounge,0,555.5786721,584.4045731
757,Snake Lounge,0,645.3459536,668.4314613
758,Snake Lounge,0,706.2106045,721.3947358
759,Snake Lounge,0,536.7071028,540.2761112
760,Snake Lounge,0,542.7430761,554.6307835
761,Snake Lounge,0,602.690544,620.4935131
762,Snake Lounge,0,509.1288846,547.0279333
763,Snake Lounge,0,420.0428479,431.6644193
764,Snake Lounge,0,529.3976697,552.3804367
765,Snake Lounge,0,623.6260046,640.7174011
766,Snake Lounge,0,447.3064095,450.5920155
767,Snake Lounge,0,437.0706572,457.2567535
768,Snake Lounge,0,382.2256885,389.391818
769,Snake Lounge,0,288.3364075,311.7455268
770,Snake Lounge,0,561.0199957,584.0162675
771,Snake Lounge,0,744.1058339,760.5997614
772,Snake Lounge,0,366.6710647,381.6765396
773,Snake Lounge,0,483.7339361,501.5773459
774,Snake Lounge,0,357.4998258,383.4186758
775,Snake Lounge,0,568.2129663,604.4986071
776,Snake Lounge,0,464.3927203,470.4320819
777,Snake Lounge,0,538.850595,545.8903067
778,Snake Lounge,0,564.2042282,598.3558113
779,Snake Lounge,0,353.8581468,369.5793873
780,Snake Lounge,0,496.2883568,506.6448706
781,Snake Lounge,0,397.7486074,419.3786281
782,Snake Lounge,0,613.3033344,649.6957977
783,Snake Lounge,0,327.013296,338.337187
784,Snake Lounge,0,332.0057683,351.85902
785,Snake Lounge,0,626.8799865,648.6106649
786,Snake Lounge,0,423.7853208,437.4651625
787,Snake Lounge,0,332.9556255,361.4468278
788,Snake Lounge,0,528.9520283,545.5476511
789,Snake Lounge,0,463.94018,468.481318
790,Snake Lounge,0,791.9572245,814.5862043
791,Snake Lounge,0,550.9297184,574.8608001
792,Snake Lounge,0,536.2340106,555.7157263
793,Snake Lounge,0,721.6612364,742.5584099
794,Snake Lounge,0,503.0079876,528.760599
795,Snake Lounge,0,519.310955,536.9402566
796,Snake Lounge,0,351.0686899,364.4835711
797,Snake Lounge,0,168.0542854,163.4370102
798,Snake Lounge,0,330.9189725,351.9478191
799,Snake Lounge,0,449.1164145,457.8110038
800,Snake Lounge,0,357.0054381,374.0702413
801,Snake Lounge,0,1015.321163,1024.684119
802,Snake Lounge,0,620.7624527,621.7377203
803,Snake Lounge,0,544.6070316,536.1165002
804,Snake Lounge,0,481.7514903,497.5441179
805,Snake Lounge,0,227.1465209,254.3942635
806,Snake Lounge,0,465.6593587,480.4881222
807,Snake Lounge,0,444.064567,468.7950432
808,Snake Lounge,0,611.4843717,644.942803
809,Snake Lounge,0,708.2944305,715.3434833
810,Snake Lounge,0,587.1560465,600.5223944
811,Snake Lounge,0,262.7567197,271.985534
812,Snake Lounge,0,762.6495958,777.5936552
813,Snake Lounge,0,863.5529549,870.3942111
814,Snake Lounge,0,545.5281824,550.6614298
815,Snake Lounge,0,181.027311,192.5845384
816,Snake Lounge,0,368.8121572,394.9141173
817,Snake Lounge,0,421.7140399,429.5103505
818,Snake Lounge,0,626.1958852,636.0619598
819,Snake Lounge,0,335.01437,345.8192944
820,Snake Lounge,0,993.6798435,995.651956
821,Snake Lounge,0,128.9262724,136.503588
822,Snake Lounge,0,476.6099076,482.7980911
823,Snake Lounge,0,393.0656035,395.190041
824,Snake Lounge,0,412.4949625,428.8613785
825,Snake Lounge,0,464.1513934,476.200967
826,Snake Lounge,0,623.3592736,633.7583479
827,Snake Lounge,0,380.8560986,410.5687066
828,Snake Lounge,0,199.5779351,209.831792
829,Snake Lounge,0,596.0651854,605.9588324
830,Snake Lounge,0,511.7270282,509.6141346
831,Snake Lounge,0,510.0349021,534.12445
832,Snake Lounge,0,612.1952112,629.8886552
833,Snake Lounge,0,510.0248446,525.8990826
834,Snake Lounge,0,628.4070546,649.3042499
835,Snake Lounge,0,130.3897001,150.5279218
836,Snake Lounge,0,342.7729258,349.8371272
837,Snake Lounge,0,564.3199357,594.4270894
838,Snake Lounge,0,459.0652277,469.0286315
839,Snake Lounge,0,653.7161897,661.4633277
840,Snake Lounge,0,361.2920221,368.8666543
841,Snake Lounge,0,540.5854099,537.8347802
842,Snake Lounge,0,411.6750889,432.7607104
843,Snake Lounge,0,345.0439709,354.6080372
844,Snake Lounge,0,460.5792216,480.9446158
845,Snake Lounge,0,519.4668985,517.6860525
846,Snake Lounge,0,327.8477058,337.9876402
847,Snake Lounge,0,317.3991134,334.6729973
848,Snake Lounge,0,325.0726908,331.4715832
849,Snake Lounge,0,664.5160967,689.443449
850,Snake Lounge,0,620.5418936,612.9570243
851,Snake Lounge,0,357.1209294,369.2332316
852,Snake Lounge,0,595.6019006,612.8416584
853,Snake Lounge,0,393.6627865,397.0458262
854,Snake Lounge,0,344.9912364,352.6039642
855,Snake Lounge,0,575.1796159,579.7758703
856,Snake Lounge,0,463.5574532,480.1974549
857,Snake Lounge,0,644.0269852,665.8856503
858,Snake Lounge,0,482.770459,488.7621771
859,Snake Lounge,0,610.2082473,637.8996238
860,Snake Lounge,0,435.5353232,439.905173
861,Snake Lounge,0,544.9322016,566.5873178
862,Snake Lounge,0,567.5441632,580.3304129
863,Snake Lounge,0,553.8662591,573.0969073
864,Snake Lounge,0,542.2913656,549.2613399
865,Snake Lounge,0,580.0505186,602.1855605
866,Snake Lounge,0,498.3702491,519.1229735
867,Snake Lounge,0,716.7547048,737.2145886
868,Snake Lounge,0,648.2195853,667.0221281
869,Snake Lounge,0,420.5167743,424.3009892
870,Snake Lounge,0,721.4655832,738.6205859
871,Snake Lounge,0,653.719756,670.4510445
872,Snake Lounge,0,415.9089843,430.4849282
873,Snake Lounge,0,537.4703389,558.9437014
874,Snake Lounge,0,488.4218769,511.5756407
875,Snake Lounge,0,527.1409392,561.5366714
876,Snake Lounge,0,365.9908769,389.0633084
877,Snake Lounge,0,309.0262087,319.5253539
878,Snake Lounge,0,716.4378454,730.7518372
879,Snake Lounge,0,656.2056396,671.8891963
880,Snake Lounge,0,379.4413288,403.2240802
881,Snake Lounge,0,376.9861827,402.6679666
882,Snake Lounge,0,770.4999699,788.5630886
883,Snake Lounge,0,718.3563243,734.597877
884,Snake Lounge,0,395.4288206,407.6066828
885,Snake Lounge,0,316.6542106,315.4104483
886,Snake Lounge,0,905.524275,919.3694679
887,Snake Lounge,0,546.4443372,561.4365515
888,Snake Lounge,0,540.0124838,555.5936427
889,Snake Lounge,0,443.4204952,457.3199832
890,Snake Lounge,0,722.7290279,735.5871647
891,Snake Lounge,0,483.2416647,489.842335
892,Snake Lounge,0,730.9088246,738.8768888
893,Snake Lounge,0,478.9016823,476.2069543
894,Snake Lounge,0,587.7718829,620.2720873
895,Snake Lounge,0,276.9754491,296.3228498
896,Snake Lounge,0,537.5710207,545.4275097
897,Snake Lounge,0,692.1002241,702.3400227
898,Snake Lounge,0,487.4891128,507.6364297
899,Snake Lounge,0,704.3713795,724.0603257
900,Snake Lounge,0,921.0794582,923.7082312
901,Snake Lounge,0,1423.288633,1442.777121
902,Snake Lounge,0,474.7078944,487.1319758
903,Snake Lounge,0,526.471829,534.3056067
904,Snake Lounge,0,446.9103588,459.6611905
905,Snake Lounge,0,838.8001801,856.3998034
906,Snake Lounge,0,68.18305713,96.12525833
907,Snake Lounge,0,444.1332359,443.6656909
908,Snake Lounge,0,528.5206707,534.3893778
909,Snake Lounge,0,544.0172489,541.244445
910,Snake Lounge,0,278.3270581,288.1858904
911,Snake Lounge,0,544.4317319,567.7652014
912,Snake Lounge,0,540.1495726,565.030588
913,Snake Lounge,0,620.7933188,648.4944098
914,Snake Lounge,0,590.5276671,611.5983316
915,Snake Lounge,0,679.3181416,701.3876672
916,Snake Lounge,0,368.3746637,371.420397
917,Snake Lounge,0,493.339163,502.8533875
918,Snake Lounge,0,540.7606744,568.5725998
919,Snake Lounge,0,472.8325876,481.2361105
920,Snake Lounge,0,407.9278304,427.6007343
921,Snake Lounge,0,733.8757881,743.5474533
922,Snake Lounge,0,420.2349468,431.5114896
923,Snake Lounge,0,269.8535038,275.6573743
924,Snake Lounge,0,572.3735166,584.7159346
925,Snake Lounge,0,531.6833171,548.0765305
926,Snake Lounge,0,653.6190606,670.9942087
927,Snake Lounge,0,370.0608803,387.6982861
928,Snake Lounge,0,474.7567326,489.464991
929,Snake Lounge,0,512.7345297,526.632563
930,Snake Lounge,0,638.7145613,665.4552754
931,Snake Lounge,0,484.1545099,499.5145823
932,Snake Lounge,0,649.064388,665.7043625
933,Snake Lounge,0,603.241183,632.5858342
934,Snake Lounge,0,420.8678018,429.328308
935,Snake Lounge,0,538.9487106,545.0650494
936,Snake Lounge,0,225.7385871,252.1055686
937,Snake Lounge,0,657.4419387,697.7313333
938,Snake Lounge,0,657.334873,673.5639481
939,Snake Lounge,0,380.6394311,407.4170331
940,Snake Lounge,0,191.5963192,198.8741355
941,Snake Lounge,0,283.5758628,293.8035326
942,Snake Lounge,0,345.0322688,370.8718354
943,Snake Lounge,0,618.1475843,622.0432755
944,Snake Lounge,0,512.5222903,517.6793269
945,Snake Lounge,0,326.3308121,360.1592752
946,Snake Lounge,0,595.3548678,594.3893182
947,Snake Lounge,0,184.5275976,208.2005342
948,Snake Lounge,0,474.9463314,502.4766118
949,Snake Lounge,0,598.9285391,627.4934956
950,Snake Lounge,0,460.7490144,476.8909627
951,Snake Lounge,0,707.8157513,725.6682144
952,Snake Lounge,0,781.2985807,800.4866684
953,Snake Lounge,0,336.8247159,355.9740877
954,Snake Lounge,0,339.1568563,354.3264848
955,Snake Lounge,0,294.8316796,304.5369063
956,Snake Lounge,0,591.3092049,609.0241754
957,Snake Lounge,0,637.2618391,661.4550079
958,Snake Lounge,0,693.3705461,711.3801453
959,Snake Lounge,0,706.9208818,722.6377152
960,Snake Lounge,0,673.3598456,688.3779075
961,Snake Lounge,0,572.9701535,574.3685498
962,Snake Lounge,0,536.506204,560.4959331
963,Snake Lounge,0,378.7792162,396.9331909
964,Snake Lounge,0,403.0758526,422.7739589
965,Snake Lounge,0,573.1395508,591.20159
966,Snake Lounge,0,764.5304509,780.6198197
967,Snake Lounge,0,687.8969735,709.485916
968,Snake Lounge,0,223.0749949,247.0323561
969,Snake Lounge,0,386.9002977,378.0776164
970,Snake Lounge,0,724.8698774,745.9656639
971,Snake Lounge,0,352.3835427,378.9183277
972,Snake Lounge,0,269.9633791,280.7117916
973,Snake Lounge,0,671.9716633,695.4975835
974,Snake Lounge,0,771.9447058,802.5216396
975,Snake Lounge,0,802.1756844,831.4773952
976,Snake Lounge,0,591.9230864,592.2627475
977,Snake Lounge,0,619.9498634,606.6824401
978,Snake Lounge,0,596.0140079,612.3195394
979,Snake Lounge,0,429.2869603,449.4440857
980,Snake Lounge,0,6.239137617,25.87116151
981,Snake Lounge,0,626.1054867,649.6881318
982,Snake Lounge,0,453.3159722,454.2302006
983,Snake Lounge,0,663.4851836,673.4237659
984,Snake Lounge,0,417.9540279,440.7515695
985,Snake Lounge,0,186.8133946,193.5838269
986,Snake Lounge,0,698.7863978,724.5703823
987,Snake Lounge,0,739.206617,758.029104
988,Snake Lounge,0,1036.29564,1072.792101
989,Snake Lounge,0,649.338787,666.8308661
990,Snake Lounge,0,669.2759776,684.619084
991,Snake Lounge,0,546.5737405,567.4176378
992,Snake Lounge,0,421.4918935,421.585126
993,Snake Lounge,0,456.4355506,481.4731043
994,Snake Lounge,0,670.9738908,693.085137
995,Snake Lounge,0,670.2665795,704.8535175
996,Snake Lounge,0,599.4458242,632.0980277
997,Snake Lounge,0,284.0148847,300.5854114
998,Snake Lounge,0,764.6932718,783.9642411
999,Snake Lounge,0,306.9738431,315.9558693
1000,Snake Lounge,0,447.0178477,476.6976121
1001,Snake Lounge,0,1260.758774,1276.5314
1002,Snake Lounge,0,590.6183272,594.814305
1003,Snake Lounge,0,577.6100125,603.9385989
1004,Snake Lounge,0,568.5460096,594.0165067
1005,Snake Lounge,0,362.6099905,386.6594634
1006,Snake Lounge,0,422.377563,447.0037328
1007,Snake Lounge,0,536.7877135,559.2327547
1008,Snake Lounge,0,72.72842321,98.0880099
1009,Snake Lounge,0,454.812866,472.1766365
1010,Snake Lounge,0,631.7876768,663.8624562
1011,Snake Lounge,0,467.2316018,486.3123904
1012,Snake Lounge,0,469.4582935,496.5368674
1013,Snake Lounge,0,642.427896,651.3244828
1014,Snake Lounge,0,430.3467073,430.1167295
1015,Snake Lounge,0,526.3204853,546.036199
1016,Snake Lounge,0,298.6498313,306.3986573
1017,Snake Lounge,0,327.873105,317.7330509
1018,Snake Lounge,0,260.8841726,279.7430722
1019,Snake Lounge,0,524.6597723,547.3154915
1020,Snake Lounge,0,481.0811504,506.7042042
1021,Snake Lounge,0,648.280746,653.9398731
1022,Snake Lounge,0,505.7326845,517.8256602
1023,Snake Lounge,0,715.0631717,747.696604
1024,Snake Lounge,0,803.7837914,824.5652002
1025,Snake Lounge,0,438.3592649,450.0490172
1026,Snake Lounge,0,570.2658612,600.0615092
1027,Snake Lounge,0,305.2660111,323.1135804
1028,Snake Lounge,0,622.6985552,629.9602244
1029,Snake Lounge,0,350.0359503,356.1235221
